Genus,Epithet,Status,threat_category,species
Teucrium,chamaedrys,LC,not_threatened,Teucrium chamaedrys
Teucrium,charidemi,NT,not_threatened,Teucrium charidemi
Teucrium,chrysotrichum,NT,not_threatened,Teucrium chrysotrichum
Teucrium,compactum,NT,not_threatened,Teucrium compactum
Teucrium,dunense,LC,not_threatened,Teucrium dunense
Teucrium,edetanum,VU,threatened,Teucrium edetanum
Teucrium,eriocephalum almeriense,NT,not_threatened,Teucrium eriocephalum almeriense
Teucrium,eriocephalum eriocephalum,VU,threatened,Teucrium eriocephalum eriocephalum
Teucrium,expassum,LC,not_threatened,Teucrium expassum
Teucrium,flavum flavum,LC,not_threatened,Teucrium flavum flavum
Teucrium,fragile,NT,not_threatened,Teucrium fragile
Teucrium,franchetianum,NT,not_threatened,Teucrium franchetianum
Teucrium,freynii,NT,not_threatened,Teucrium freynii
Teucrium,fruticans,LC,not_threatened,Teucrium fruticans
Teucrium,gnaphalodes,LC,not_threatened,Teucrium gnaphalodes
Teucrium,haenseleri,LC,not_threatened,Teucrium haenseleri
Teucrium,hieronymi,LC,not_threatened,Teucrium hieronymi
Teucrium,hifacense,LC,not_threatened,Teucrium hifacense
Teucrium,homotrichum,LC,not_threatened,Teucrium homotrichum
Teucrium,intricatum,NT,not_threatened,Teucrium intricatum
Teucrium,lanigerum,DD,not_threatened,Teucrium lanigerum
Teucrium,leonis,DD,not_threatened,Teucrium leonis
Teucrium,lepicephalum,EN,threatened,Teucrium lepicephalum
Teucrium,libanitis,LC,not_threatened,Teucrium libanitis
Teucrium,lusitanicum aureoforme,LC,not_threatened,Teucrium lusitanicum aureoforme
Teucrium,lusitanicum clementiae,LC,not_threatened,Teucrium lusitanicum clementiae
Teucrium,lusitanicum lusitanicum,VU,threatened,Teucrium lusitanicum lusitanicum
Teucrium,maroccanum,LC,not_threatened,Teucrium maroccanum
Teucrium,montanum montanum,LC,not_threatened,Teucrium montanum montanum
Teucrium,murcicum,LC,not_threatened,Teucrium murcicum
Teucrium,oxylepis,LC,not_threatened,Teucrium oxylepis
Teucrium,polium polium,NT,not_threatened,Teucrium polium polium
Teucrium,pseudochamaepitys,LC,not_threatened,Teucrium pseudochamaepitys
Teucrium,pseudoscorodonia,NT,not_threatened,Teucrium pseudoscorodonia
Teucrium,pugionifolium,LC,not_threatened,Teucrium pugionifolium
Teucrium,pumilum,LC,not_threatened,Teucrium pumilum
Teucrium,pyrenaicum guarensis,LC,not_threatened,Teucrium pyrenaicum guarensis
Teucrium,pyrenaicum pyrenaicum,NT,not_threatened,Teucrium pyrenaicum pyrenaicum
Teucrium,resupinatum,LC,not_threatened,Teucrium resupinatum
Teucrium,reverchonii,NT,not_threatened,Teucrium reverchonii
Teucrium,rivas-martinezii,LC,not_threatened,Teucrium rivas-martinezii
Teucrium,rivasii,NT,not_threatened,Teucrium rivasii
Teucrium,rixanense,LC,not_threatened,Teucrium rixanense
Teucrium,rotundifolium,LC,not_threatened,Teucrium rotundifolium
Teucrium,scordium scordium,LC,not_threatened,Teucrium scordium scordium
Teucrium,scorodonia,LC,not_threatened,Teucrium scorodonia
Teucrium,similatum,LC,not_threatened,Teucrium similatum
Teucrium,spinosum,LC,not_threatened,Teucrium spinosum
Teucrium,terciae,VU,threatened,Teucrium terciae
Teucrium,thymifolium,LC,not_threatened,Teucrium thymifolium
Teucrium,turredanum,VU,threatened,Teucrium turredanum
Teucrium,webbianum,LC,not_threatened,Teucrium webbianum
Thalictrum,alpinum,NT,not_threatened,Thalictrum alpinum
Thalictrum,aquilegiifolium,LC,not_threatened,Thalictrum aquilegiifolium
Thalictrum,flavum costae,NT,not_threatened,Thalictrum flavum costae
Thalictrum,flavum flavum,LC,not_threatened,Thalictrum flavum flavum
Thalictrum,foetidum valentinum,LC,not_threatened,Thalictrum foetidum valentinum
Thalictrum,macrocarpum,EN,threatened,Thalictrum macrocarpum
Thalictrum,maritimum,VU,threatened,Thalictrum maritimum
Thalictrum,minus matritense,LC,not_threatened,Thalictrum minus matritense
Thalictrum,minus minus,LC,not_threatened,Thalictrum minus minus
Thalictrum,minus pubescens,LC,not_threatened,Thalictrum minus pubescens
Thalictrum,morisonii mediterraneum,DD,not_threatened,Thalictrum morisonii mediterraneum
Thalictrum,speciosissimum albini,LC,not_threatened,Thalictrum speciosissimum albini
Thalictrum,tuberosum,LC,not_threatened,Thalictrum tuberosum
Thapsia,garganica,NT,not_threatened,Thapsia garganica
Thapsia,minor,LC,not_threatened,Thapsia minor
Thapsia,nitida,LC,not_threatened,Thapsia nitida
Thapsia,transtagana,LC,not_threatened,Thapsia transtagana
Thapsia,villosa,LC,not_threatened,Thapsia villosa
Theligonum,cynocrambe,LC,not_threatened,Theligonum cynocrambe
Thelypteris,palustris,LC,not_threatened,Thelypteris palustris
Thesium,alpinum alpinum,EN,threatened,Thesium alpinum alpinum
Thesium,catalaunicum,LC,not_threatened,Thesium catalaunicum
Thesium,humifusum,LC,not_threatened,Thesium humifusum
Thesium,humile,LC,not_threatened,Thesium humile
Thesium,pyrenaicum pyrenaicum,LC,not_threatened,Thesium pyrenaicum pyrenaicum
Thlaspi,alliaceum,LC,not_threatened,Thlaspi alliaceum
Thlaspi,arvense,LC,not_threatened,Thlaspi arvense
Thlaspi,brachypetalum,LC,not_threatened,Thlaspi brachypetalum
Thlaspi,caerulescens,LC,not_threatened,Thlaspi caerulescens
Thlaspi,nevadense,VU,threatened,Thlaspi nevadense
Thlaspi,occitanicum,DD,not_threatened,Thlaspi occitanicum
Thlaspi,perfoliatum,LC,not_threatened,Thlaspi perfoliatum
Thlaspi,stenopterum,LC,not_threatened,Thlaspi stenopterum
Thymbra,capitata,LC,not_threatened,Thymbra capitata
Thymelaea,argentata,LC,not_threatened,Thymelaea argentata
Thymelaea,broteriana,VU,threatened,Thymelaea broteriana
Thymelaea,calycina,LC,not_threatened,Thymelaea calycina
Thymelaea,coridifolia coridifolia,VU,threatened,Thymelaea coridifolia coridifolia
Thymelaea,coridifolia dendrobryum,LC,not_threatened,Thymelaea coridifolia dendrobryum
Thymelaea,dioica,LC,not_threatened,Thymelaea dioica
Thymelaea,granatensis,VU,threatened,Thymelaea granatensis
Thymelaea,hirsuta,LC,not_threatened,Thymelaea hirsuta
Thymelaea,lanuginosa,DD,not_threatened,Thymelaea lanuginosa
Thymelaea,lythroides,CR,threatened,Thymelaea lythroides
Thymelaea,passerina,LC,not_threatened,Thymelaea passerina
Thymelaea,procumbens,NT,not_threatened,Thymelaea procumbens
Thymelaea,pubescens elliptica,LC,not_threatened,Thymelaea pubescens elliptica
Thymelaea,pubescens pubescens,LC,not_threatened,Thymelaea pubescens pubescens
Thymelaea,ruizii,LC,not_threatened,Thymelaea ruizii
Thymelaea,salsa,LC,not_threatened,Thymelaea salsa
Thymelaea,sanamunda,LC,not_threatened,Thymelaea sanamunda
Thymelaea,subrepens,VU,threatened,Thymelaea subrepens
Thymelaea,tartonraira valentina,LC,not_threatened,Thymelaea tartonraira valentina
Thymelaea,tinctoria nivalis,NT,not_threatened,Thymelaea tinctoria nivalis
Thymelaea,tinctoria tinctoria,LC,not_threatened,Thymelaea tinctoria tinctoria
Thymelaea,villosa,LC,not_threatened,Thymelaea villosa
Thymus,albicans,CR,threatened,Thymus albicans
Thymus,antoninae,NT,not_threatened,Thymus antoninae
Thymus,baeticus,LC,not_threatened,Thymus baeticus
Thymus,bracteatus,LC,not_threatened,Thymus bracteatus
Thymus,caespititius,LC,not_threatened,Thymus caespititius
Thymus,carnosus,CR,threatened,Thymus carnosus
Thymus,fontqueri,LC,not_threatened,Thymus fontqueri
Thymus,froelichianus,LC,not_threatened,Thymus froelichianus
Thymus,granatensis granatensis,LC,not_threatened,Thymus granatensis granatensis
Thymus,granatensis micranthus,LC,not_threatened,Thymus granatensis micranthus
