Genus,Epithet,Status,threat_category,species
Teucrium,compactum,NT,not_threatened,Teucrium compactum
Teucrium,dunense,LC,not_threatened,Teucrium dunense
Teucrium,eriocephalum almeriense,LC,not_threatened,Teucrium eriocephalum almeriense
Teucrium,eriocephalum eriocephalum,LC,not_threatened,Teucrium eriocephalum eriocephalum
Teucrium,fragile,NT,not_threatened,Teucrium fragile
Teucrium,freynii,NT,not_threatened,Teucrium freynii
Teucrium,fruticans,LC,not_threatened,Teucrium fruticans
Teucrium,gnaphalodes,LC,not_threatened,Teucrium gnaphalodes
Teucrium,haenseleri,LC,not_threatened,Teucrium haenseleri
Teucrium,hieronymi,NT,not_threatened,Teucrium hieronymi
Teucrium,intricatum,NT,not_threatened,Teucrium intricatum
Teucrium,lanigerum,VU,threatened,Teucrium lanigerum
Teucrium,leonis,NT,not_threatened,Teucrium leonis
Teucrium,lusitanicum aureiforme,LC,not_threatened,Teucrium lusitanicum aureiforme
Teucrium,lusitanicum clementiae,LC,not_threatened,Teucrium lusitanicum clementiae
Teucrium,lusitanicum lusitanicum,LC,not_threatened,Teucrium lusitanicum lusitanicum
Teucrium,murcicum,LC,not_threatened,Teucrium murcicum
Teucrium,oxylepis,VU,threatened,Teucrium oxylepis
Teucrium,pseudochamaepitys,LC,not_threatened,Teucrium pseudochamaepitys
Teucrium,pseudoscorodonia,NT,not_threatened,Teucrium pseudoscorodonia
Teucrium,pugionifolium,LC,not_threatened,Teucrium pugionifolium
Teucrium,resupinatum,LC,not_threatened,Teucrium resupinatum
Teucrium,reverchonii,NT,not_threatened,Teucrium reverchonii
Teucrium,rixanense,LC,not_threatened,Teucrium rixanense
Teucrium,rotundifolium,LC,not_threatened,Teucrium rotundifolium
Teucrium,scordium scordium,LC,not_threatened,Teucrium scordium scordium
Teucrium,scorodonia,LC,not_threatened,Teucrium scorodonia
Teucrium,similatum,LC,not_threatened,Teucrium similatum
Teucrium,spinosum,LC,not_threatened,Teucrium spinosum
Teucrium,thymifolium,LC,not_threatened,Teucrium thymifolium
Teucrium,turredanum,VU,threatened,Teucrium turredanum
Teucrium,webbianum,LC,not_threatened,Teucrium webbianum
Thalictrum,alpinum,VU,threatened,Thalictrum alpinum
Thalictrum,minus valentinum,LC,not_threatened,Thalictrum minus valentinum
Thalictrum,speciosissimum albini,LC,not_threatened,Thalictrum speciosissimum albini
Thapsia,minor,LC,not_threatened,Thapsia minor
Thapsia,nitida,LC,not_threatened,Thapsia nitida
Thapsia,transtagana,LC,not_threatened,Thapsia transtagana
Thapsia,villosa,LC,not_threatened,Thapsia villosa
Theligonum,cynocrambe,LC,not_threatened,Theligonum cynocrambe
Thesium,humifusum,LC,not_threatened,Thesium humifusum
Thesium,humile,LC,not_threatened,Thesium humile
Thlaspi,arvense,LC,not_threatened,Thlaspi arvense
Thlaspi,nevadense,VU,threatened,Thlaspi nevadense
Thlaspi,perfoliatum,LC,not_threatened,Thlaspi perfoliatum
Thymbra,capitata,LC,not_threatened,Thymbra capitata
Thymelaea,argentata,LC,not_threatened,Thymelaea argentata
Thymelaea,granatensis,VU,threatened,Thymelaea granatensis
Thymelaea,hirsuta,LC,not_threatened,Thymelaea hirsuta
Thymelaea,lanuginosa,VU,threatened,Thymelaea lanuginosa
Thymelaea,passerina,LC,not_threatened,Thymelaea passerina
Thymelaea,pubescens elliptica,LC,not_threatened,Thymelaea pubescens elliptica
Thymelaea,salsa,LC,not_threatened,Thymelaea salsa
Thymelaea,sanamunda,LC,not_threatened,Thymelaea sanamunda
Thymelaea,tartonraira valentina,LC,not_threatened,Thymelaea tartonraira valentina
Thymelaea,villosa,LC,not_threatened,Thymelaea villosa
Thymus,baeticus,LC,not_threatened,Thymus baeticus
Thymus,granatensis granatensis,LC,not_threatened,Thymus granatensis granatensis
Thymus,granatensis micranthus,LC,not_threatened,Thymus granatensis micranthus
Thymus,hyemalis hyemalis,LC,not_threatened,Thymus hyemalis hyemalis
Thymus,hyemalis millefloris,CR,threatened,Thymus hyemalis millefloris
Thymus,longiflorus,LC,not_threatened,Thymus longiflorus
Thymus,mastichina mastichina,LC,not_threatened,Thymus mastichina mastichina
Thymus,membranaceus,LC,not_threatened,Thymus membranaceus
Thymus,orospedanus,LC,not_threatened,Thymus orospedanus
Thymus,pulegioides,VU,threatened,Thymus pulegioides
Thymus,serpylloides gadorensis,LC,not_threatened,Thymus serpylloides gadorensis
Thymus,serpylloides serpylloides,LC,not_threatened,Thymus serpylloides serpylloides
Thymus,vulgaris vulgaris,LC,not_threatened,Thymus vulgaris vulgaris
Thymus,zygis gracilis,LC,not_threatened,Thymus zygis gracilis
Tolpis,barbata,LC,not_threatened,Tolpis barbata
Tolpis,nemoralis,LC,not_threatened,Tolpis nemoralis
Tolpis,umbellata,LC,not_threatened,Tolpis umbellata
Tordylium,maximum,LC,not_threatened,Tordylium maximum
Torilis,arvensis neglecta,LC,not_threatened,Torilis arvensis neglecta
Torilis,arvensis purpurea,LC,not_threatened,Torilis arvensis purpurea
Torilis,arvensis recta,LC,not_threatened,Torilis arvensis recta
Torilis,elongata,LC,not_threatened,Torilis elongata
Torilis,japonica japonica,LC,not_threatened,Torilis japonica japonica
Torilis,leptophylla,LC,not_threatened,Torilis leptophylla
Torilis,nodosa,LC,not_threatened,Torilis nodosa
Torilis,webbii,LC,not_threatened,Torilis webbii
Trachelium,caeruleum caeruleum,LC,not_threatened,Trachelium caeruleum caeruleum
Tragopogon,angustifolius,LC,not_threatened,Tragopogon angustifolius
Tragopogon,cazorlanum,NT,not_threatened,Tragopogon cazorlanum
Tragopogon,crocifolius,LC,not_threatened,Tragopogon crocifolius
Tragopogon,dubius,LC,not_threatened,Tragopogon dubius
Tragopogon,lainzii,LC,not_threatened,Tragopogon lainzii
Tragopogon,porrifolius,LC,not_threatened,Tragopogon porrifolius
Tragopogon,pratensis pratensis,LC,not_threatened,Tragopogon pratensis pratensis
Tragus,racemosus,NT,not_threatened,Tragus racemosus
Tribulus,terrestris,LC,not_threatened,Tribulus terrestris
Trifolium,angustifolium,LC,not_threatened,Trifolium angustifolium
Trifolium,arvense,LC,not_threatened,Trifolium arvense
Trifolium,bocconei,LC,not_threatened,Trifolium bocconei
Trifolium,campestre,LC,not_threatened,Trifolium campestre
Trifolium,cernuum,LC,not_threatened,Trifolium cernuum
Trifolium,cherleri,LC,not_threatened,Trifolium cherleri
Trifolium,diffusum,LC,not_threatened,Trifolium diffusum
Trifolium,dubium,LC,not_threatened,Trifolium dubium
Trifolium,fragiferum,LC,not_threatened,Trifolium fragiferum
Trifolium,gemellum,LC,not_threatened,Trifolium gemellum
Trifolium,glomeratum,LC,not_threatened,Trifolium glomeratum
Trifolium,hirtum,LC,not_threatened,Trifolium hirtum
Trifolium,isthmocarpum,LC,not_threatened,Trifolium isthmocarpum
Trifolium,lappaceum,LC,not_threatened,Trifolium lappaceum
Trifolium,leucanthum,LC,not_threatened,Trifolium leucanthum
Trifolium,ligusticum,LC,not_threatened,Trifolium ligusticum
Trifolium,micranthum,LC,not_threatened,Trifolium micranthum
Trifolium,nigrescens,LC,not_threatened,Trifolium nigrescens
Trifolium,obscurum,LC,not_threatened,Trifolium obscurum
Trifolium,ochroleucon,LC,not_threatened,Trifolium ochroleucon
Trifolium,ornithopodioides,LC,not_threatened,Trifolium ornithopodioides
Trifolium,pallidum,LC,not_threatened,Trifolium pallidum
Trifolium,phleoides willkommii,LC,not_threatened,Trifolium phleoides willkommii
Trifolium,pratense baeticum,LC,not_threatened,Trifolium pratense baeticum
Trifolium,pratense pratense,LC,not_threatened,Trifolium pratense pratense
Trifolium,repens,LC,not_threatened,Trifolium repens
Trifolium,resupinatum,LC,not_threatened,Trifolium resupinatum
Trifolium,retusum,LC,not_threatened,Trifolium retusum
Trifolium,scabrum,LC,not_threatened,Trifolium scabrum
Trifolium,spumosum,LC,not_threatened,Trifolium spumosum
Trifolium,squamosum,LC,not_threatened,Trifolium squamosum
Trifolium,stellatum,LC,not_threatened,Trifolium stellatum
Trifolium,striatum brevidens,LC,not_threatened,Trifolium striatum brevidens
Trifolium,striatum striatum,LC,not_threatened,Trifolium striatum striatum
Trifolium,strictum,LC,not_threatened,Trifolium strictum
Trifolium,subterraneum subterraneum,LC,not_threatened,Trifolium subterraneum subterraneum
Trifolium,suffocatum,LC,not_threatened,Trifolium suffocatum
Trifolium,sylvaticum,LC,not_threatened,Trifolium sylvaticum
Trifolium,tomentosum,LC,not_threatened,Trifolium tomentosum
Trigonella,gladiata,LC,not_threatened,Trigonella gladiata
Trigonella,monspeliaca,LC,not_threatened,Trigonella monspeliaca
Trigonella,ovalis,LC,not_threatened,Trigonella ovalis
Trigonella,polyceratia,LC,not_threatened,Trigonella polyceratia
Triguera,osbeckii,VU,threatened,Triguera osbeckii
Trinia,glauca glauca,VU,threatened,Trinia glauca glauca
Triplachne,nitens,LC,not_threatened,Triplachne nitens
Tripleurospermum,maritimum inodorum,DD,not_threatened,Tripleurospermum maritimum inodorum
Tripodion,tetraphyllum,LC,not_threatened,Tripodion tetraphyllum
Trisetum,loeflingianum,LC,not_threatened,Trisetum loeflingianum
Trisetum,ovatum,DD,not_threatened,Trisetum ovatum
Trisetum,paniceum,LC,not_threatened,Trisetum paniceum
Trisetum,scabriusculum,DD,not_threatened,Trisetum scabriusculum
Trisetum,antoni.josephii,EN,threatened,Trisetum antoni.josephii
Trisetum,flavescens,LC,not_threatened,Trisetum flavescens
Trisetum,glaciale,VU,threatened,Trisetum glaciale
Trisetum,velutinum,LC,not_threatened,Trisetum velutinum
Tuberaria,guttata,LC,not_threatened,Tuberaria guttata
Tuberaria,lignosa,LC,not_threatened,Tuberaria lignosa
Tuberaria,macrosepala,LC,not_threatened,Tuberaria macrosepala
Tuberaria,plantaginea,LC,not_threatened,Tuberaria plantaginea
Tulipa,sylvestris australis,LC,not_threatened,Tulipa sylvestris australis
Turgenia,latifolia,LC,not_threatened,Turgenia latifolia
Tussilago,farfara,EN,threatened,Tussilago farfara
Typha,angustifolia,LC,not_threatened,Typha angustifolia
Typha,domingensis,LC,not_threatened,Typha domingensis
Typha,latifolia,LC,not_threatened,Typha latifolia
Tyrimnus,leucographus,LC,not_threatened,Tyrimnus leucographus
Ulex,baeticus baeticus,LC,not_threatened,Ulex baeticus baeticus
Ulex,baeticus scaber,LC,not_threatened,Ulex baeticus scaber
Ulex,borgiae,LC,not_threatened,Ulex borgiae
Ulex,canescens,EN,threatened,Ulex canescens
Ulex,parviflorus parviflorus,LC,not_threatened,Ulex parviflorus parviflorus
Ulex,parviflorus rivasgodayanus,LC,not_threatened,Ulex parviflorus rivasgodayanus
Ulmus,glabra,EN,threatened,Ulmus glabra
Ulmus,minor,LC,not_threatened,Ulmus minor
Umbilicus,gaditanus,LC,not_threatened,Umbilicus gaditanus
Umbilicus,heylandianus,LC,not_threatened,Umbilicus heylandianus
Umbilicus,rupestris,LC,not_threatened,Umbilicus rupestris
Urginea,maritima,LC,not_threatened,Urginea maritima
Urospermum,dalechampii,LC,not_threatened,Urospermum dalechampii
Urospermum,picroides,LC,not_threatened,Urospermum picroides
Urtica,dioica,LC,not_threatened,Urtica dioica
Urtica,membranacea,LC,not_threatened,Urtica membranacea
Urtica,pilulifera,LC,not_threatened,Urtica pilulifera
Urtica,urens,LC,not_threatened,Urtica urens
Utricularia,australis,EX,threatened,Utricularia australis
Vaccaria,hispanica,LC,not_threatened,Vaccaria hispanica
Vaccinium,uliginosum,NT,not_threatened,Vaccinium uliginosum
Valantia,hispida,LC,not_threatened,Valantia hispida
Valantia,lainzii,DD,not_threatened,Valantia lainzii
Valantia,muralis,LC,not_threatened,Valantia muralis
Valeriana,apula,VU,threatened,Valeriana apula
Valeriana,tuberosa,LC,not_threatened,Valeriana tuberosa
Valerianella,coronata,LC,not_threatened,Valerianella coronata
Valerianella,discoidea,LC,not_threatened,Valerianella discoidea
Valerianella,echinata,LC,not_threatened,Valerianella echinata
Valerianella,eriocarpa,LC,not_threatened,Valerianella eriocarpa
Valerianella,fusiformis,LC,not_threatened,Valerianella fusiformis
Valerianella,locusta,LC,not_threatened,Valerianella locusta
Valerianella,microcarpa,LC,not_threatened,Valerianella microcarpa
Valerianella,orientalis,LC,not_threatened,Valerianella orientalis
Vandenboschia,speciosa,CR,threatened,Vandenboschia speciosa
Velezia,rigida,LC,not_threatened,Velezia rigida
Vella,castrilensis,CR,threatened,Vella castrilensis
Vella,pseudocytisus pseudocytisus,EN,threatened,Vella pseudocytisus pseudocytisus
Vella,spinosa,LC,not_threatened,Vella spinosa
Ventenata,dubia,DD,not_threatened,Ventenata dubia
Verbascum,blattaria,LC,not_threatened,Verbascum blattaria
Verbascum,boerhavii,DD,not_threatened,Verbascum boerhavii
Verbascum,charidemi,CR,threatened,Verbascum charidemi
Verbascum,dentifolium,LC,not_threatened,Verbascum dentifolium
Verbascum,erosum,LC,not_threatened,Verbascum erosum
Verbascum,giganteum giganteum,LC,not_threatened,Verbascum giganteum giganteum
Verbascum,hervieri,DD,not_threatened,Verbascum hervieri
Verbascum,lychnitis,LC,not_threatened,Verbascum lychnitis
Verbascum,nevadense,NT,not_threatened,Verbascum nevadense
Verbascum,prunellii,DD,not_threatened,Verbascum prunellii
Verbascum,pulverulentum,LC,not_threatened,Verbascum pulverulentum
Verbascum,rotundifolium haenseleri,LC,not_threatened,Verbascum rotundifolium haenseleri
Verbascum,sinuatum,LC,not_threatened,Verbascum sinuatum
Verbascum,virgatum,LC,not_threatened,Verbascum virgatum
Verbena,officinalis,LC,not_threatened,Verbena officinalis
Verbena,supina,LC,not_threatened,Verbena supina
Veronica,agrestis,LC,not_threatened,Veronica agrestis
Veronica,alpina,NT,not_threatened,Veronica alpina
Veronica,anagallisaquatica anagallisaquatica,LC,not_threatened,Veronica anagallisaquatica anagallisaquatica
Veronica,anagalloides anagalloides,NT,not_threatened,Veronica anagalloides anagalloides
Veronica,aragonensis,VU,threatened,Veronica aragonensis
Veronica,arvensis,LC,not_threatened,Veronica arvensis
Veronica,beccabunga beccabunga,LC,not_threatened,Veronica beccabunga beccabunga
Veronica,catenata,LC,not_threatened,Veronica catenata
Veronica,cymbalaria,LC,not_threatened,Veronica cymbalaria
Veronica,fruticans,NT,not_threatened,Veronica fruticans
Veronica,hederifolia,LC,not_threatened,Veronica hederifolia
Veronica,nevadensis,NT,not_threatened,Veronica nevadensis
Veronica,officinalis,NT,not_threatened,Veronica officinalis
Veronica,persica,LC,not_threatened,Veronica persica
Veronica,polita,LC,not_threatened,Veronica polita
Veronica,ponae,NT,not_threatened,Veronica ponae
Veronica,praecox,LC,not_threatened,Veronica praecox
Veronica,serpyllifolia serpyllifolia,NT,not_threatened,Veronica serpyllifolia serpyllifolia
Veronica,sibthorpioides,NT,not_threatened,Veronica sibthorpioides
Veronica,tenuifolia fontqueri,CR,threatened,Veronica tenuifolia fontqueri
Veronica,triloba,LC,not_threatened,Veronica triloba
Veronica,triphyllos,LC,not_threatened,Veronica triphyllos
Veronica,verna,LC,not_threatened,Veronica verna
Viburnum,lantana,VU,threatened,Viburnum lantana
Viburnum,opalus,VU,threatened,Viburnum opalus
Viburnum,tinus,LC,not_threatened,Viburnum tinus
Vicia,altissima,CR,threatened,Vicia altissima
Vicia,amphicarpa,LC,not_threatened,Vicia amphicarpa
Vicia,angustifolia,LC,not_threatened,Vicia angustifolia
Vicia,benghalensis,LC,not_threatened,Vicia benghalensis
Vicia,bithynica,LC,not_threatened,Vicia bithynica
Vicia,cordata,LC,not_threatened,Vicia cordata
Vicia,dasycarpa,LC,not_threatened,Vicia dasycarpa
Vicia,disperma,LC,not_threatened,Vicia disperma
Vicia,eriocarpa,LC,not_threatened,Vicia eriocarpa
Vicia,glauca giennensis,VU,threatened,Vicia glauca giennensis
Vicia,hirsuta,LC,not_threatened,Vicia hirsuta
Vicia,hybrida,LC,not_threatened,Vicia hybrida
Vicia,incana,LC,not_threatened,Vicia incana
Vicia,lathyroides,LC,not_threatened,Vicia lathyroides
Vicia,lutea cavanillesii,VU,threatened,Vicia lutea cavanillesii
Vicia,lutea lutea,LC,not_threatened,Vicia lutea lutea
Vicia,lutea vestita,LC,not_threatened,Vicia lutea vestita
Vicia,monantha calcarata,LC,not_threatened,Vicia monantha calcarata
Vicia,monardii,DD,not_threatened,Vicia monardii
Vicia,narbonensis,LC,not_threatened,Vicia narbonensis
Vicia,onobrychioides,LC,not_threatened,Vicia onobrychioides
Vicia,pannonica,LC,not_threatened,Vicia pannonica
Vicia,parviflora,LC,not_threatened,Vicia parviflora
Vicia,peregrina,LC,not_threatened,Vicia peregrina
Vicia,pseudocracca,LC,not_threatened,Vicia pseudocracca
Vicia,pubescens,LC,not_threatened,Vicia pubescens
Vicia,pyrenaica,VU,threatened,Vicia pyrenaica
Vicia,sativa sativa,LC,not_threatened,Vicia sativa sativa
Vicia,suberviformis,DD,not_threatened,Vicia suberviformis
Vicia,tenuifolia,LC,not_threatened,Vicia tenuifolia
Vicia,vicioides,LC,not_threatened,Vicia vicioides
Vinca,difformis,LC,not_threatened,Vinca difformis
Vincetoxicum,nigrum,LC,not_threatened,Vincetoxicum nigrum
Viola,alba,LC,not_threatened,Viola alba
Viola,arborescens,LC,not_threatened,Viola arborescens
Viola,arvensis,LC,not_threatened,Viola arvensis
Viola,biflora,EX,threatened,Viola biflora
Viola,cazorlensis,VU,threatened,Viola cazorlensis
Viola,crassiuscula,NT,not_threatened,Viola crassiuscula
Viola,demetria,NT,not_threatened,Viola demetria
Viola,hirta,LC,not_threatened,Viola hirta
Viola,kitaibeliana,LC,not_threatened,Viola kitaibeliana
Viola,odorata,LC,not_threatened,Viola odorata
Viola,palustris palustris,NT,not_threatened,Viola palustris palustris
Viola,parvula,LC,not_threatened,Viola parvula
Viola,pyrenaica,LC,not_threatened,Viola pyrenaica
Viola,riviniana,LC,not_threatened,Viola riviniana
Viola,suavis,LC,not_threatened,Viola suavis
Viscum,cruciatum,LC,not_threatened,Viscum cruciatum
Vitex,agnuscastus,LC,not_threatened,Vitex agnuscastus
Vitis,sylvestris,LC,not_threatened,Vitis sylvestris
Volutaria,muricata,LC,not_threatened,Volutaria muricata
Volutaria,tubuliflora,LC,not_threatened,Volutaria tubuliflora
Vulpia,alopecuros,LC,not_threatened,Vulpia alopecuros
Vulpia,bromoides,LC,not_threatened,Vulpia bromoides
Vulpia,ciliata ciliata,LC,not_threatened,Vulpia ciliata ciliata
Vulpia,fasciculata,LC,not_threatened,Vulpia fasciculata
Vulpia,geniculata,LC,not_threatened,Vulpia geniculata
Vulpia,membranacea,LC,not_threatened,Vulpia membranacea
Vulpia,muralis,LC,not_threatened,Vulpia muralis
Vulpia,myuros,LC,not_threatened,Vulpia myuros
Vulpia,unilateralis,LC,not_threatened,Vulpia unilateralis
Wahlenbergia,lobelioides nutabunda,EN,threatened,Wahlenbergia lobelioides nutabunda
Wangenheimia,lima,LC,not_threatened,Wangenheimia lima
Withania,frutescens,LC,not_threatened,Withania frutescens
Withania,somnifera,NT,not_threatened,Withania somnifera
Xanthium,strumarium strumarium,LC,not_threatened,Xanthium strumarium strumarium
Xeranthemum,cylindraceum,LC,not_threatened,Xeranthemum cylindraceum
Xeranthemum,inapertum,LC,not_threatened,Xeranthemum inapertum
Xiphion,filifolium,LC,not_threatened,Xiphion filifolium
Xiphion,serotinum,DD,not_threatened,Xiphion serotinum
Xiphion,vulgare,LC,not_threatened,Xiphion vulgare
Zannichellia,contorta,VU,threatened,Zannichellia contorta
Zannichellia,obtusifolia,VU,threatened,Zannichellia obtusifolia
Zannichellia,palustris,VU,threatened,Zannichellia palustris
Zannichellia,pedunculata,VU,threatened,Zannichellia pedunculata
Zannichellia,peltata,VU,threatened,Zannichellia peltata
Ziziphora,hispanica,LC,not_threatened,Ziziphora hispanica
Ziziphus,lotus,LC,not_threatened,Ziziphus lotus
